0.1609712707403546;4.8765599305571706E-4;1.4509173410369288E-5;7.299292963409062E-8;-7.273477480885194E-14;-1.5767347917915196E-9;-2.1815913174934348E-14;1;0;0;0;0
0.16357194669799432;0.0010999504621975764;1.1812822653319761E-5;5.744039657210278E-8;-1.7925332175367528E-14;-4.903652599462797E-11;4.2136350352320355E-14;1;0;0;0;0
0.16991636786435205;0.0012576442638699138;5.9012649224361754E-5;9.538768879845653E-7;-1.6523507558897816E-12;-2.8810844346712763E-8;-6.831772241798854E-12;0;1;0;0;0
0.17076074935776187;0.0015328357791063443;6.209561548613735E-5;1.3398249442689526E-6;-1.2170485549596616E-11;-2.6390081467611152E-8;1.5364438157060128E-12;0;1;0;0;0
0.26114106944154414;0.04089950930399717;1.7497902252793357E-5;4.182101946027681E-6;3.459084385518549E-11;6.548347524466292E-7;-1.3852918289368969E-11;0;0;1;0;0
0.2676993958502881;0.044350685701896306;1.1121914860604137E-4;1.377701549953297E-5;-1.6368627243157417E-10;-1.4341519728928663E-6;-5.20132808368042E-10;0;0;1;0;0
0.24784060185758272;0.03412545805607051;1.7716669016105082E-5;4.433716306001939E-6;3.857497065321617E-11;7.373032756079421E-7;1.4120209341428053E-11;0;0;1;0;0
0.20227222122238905;0.0010599794175729753;0.0059154899317877966;2.4083580111745163E-5;-3.228386198716691E-9;-3.304689038507834E-7;-7.366655385084195E-9;0;0;0;1;0
0.19726896699057578;0.001337805830540361;0.004844212958617922;3.272426550930264E-5;1.2797643928894366E-8;1.1629266528615346E-6;-6.175092022579547E-10;0;0;0;1;0
0.1797801457491901;0.0065724973856348175;1.1925192565221754E-5;1.282824514037158E-6;4.846263673415095E-12;8.812566896315045E-8;-1.4725763298111115E-12;0;0;0;0;1
0.18839399189130815;0.009563704279585281;8.256692367693828E-5;1.13377360475307E-5;3.4722033642506387E-10;1.1072431491574368E-6;-1.5194059685347616E-11;0;0;0;0;1
0.18312890320357234;0.007660090092513923;3.1875300147153145E-6;7.603356583285937E-8;4.673677757170789E-15;7.217687590800678E-10;3.798080954973774E-14;0;0;0;0;1
0.18920708345901577;0.00987442220985376;5.994380110192342E-5;8.307909889693084E-6;1.8339399525230566E-10;8.062160260433549E-7;2.753339359605552E-11;0;0;0;0;1
0.16359291713641638;0.0011062736187928413;4.898527564138557E-5;3.9356028127905093E-7;1.5335905209943967E-12;1.2873781822470007E-8;8.338217683244591E-13;1;0;0;0;0
0.16137652233947467;3.1031219252213255E-4;8.911562865554788E-5;3.230867819814587E-7;2.344441137183195E-13;2.4259249651426712E-9;1.726632922716321E-12;1;0;0;0;0
0.1698219464384969;0.001208402184409636;2.3334023671995967E-5;3.4208763835346916E-8;-4.2806889879322606E-15;4.5843409606041476E-10;-2.955770367537013E-14;0;1;0;0;0
0.16834472104499354;6.906701677231337E-4;9.966321444579271E-6;3.88380337442724E-8;1.7959168622143403E-14;6.679132863465178E-10;-1.1499882418877864E-15;0;1;0;0;0
0.16824176410567354;6.930478476961292E-4;2.808169943691962E-5;1.7077860098053826E-7;-2.7914789443436965E-13;-3.896931571606301E-9;2.472175717437639E-13;0;1;0;0;0
0.2761810990613063;0.04895205627051199;1.075098329132876E-5;2.3466585567739183E-6;1.1457590386448982E-11;4.764576355822858E-7;-3.219550843392324E-12;0;0;1;0;0
0.20185576002665467;7.514016427323435E-4;0.006021271203574653;3.091532861117765E-5;-6.120248461658188E-9;-2.615599547512456E-7;-1.1727854623062442E-8;0;0;0;1;0
0.19240824621923658;0.0108859960714961;1.1062602430385921E-4;1.9050176135613502E-5;8.648704435710707E-10;1.958563615410257E-6;-1.3550666288578916E-10;0;0;0;0;1
0.1614963495570735;6.733772744216869E-4;1.984366416108733E-6;1.1758621825534817E-8;1.8506021852140765E-15;3.072304628413753E-10;-4.0632145575165595E-16;1;0;0;0;0
0.1611660570458197;4.4388749942720636E-4;4.896284839882848E-5;2.6350167358083816E-7;8.921896056772869E-13;5.507926389144006E-9;3.271378875906623E-13;1;0;0;0;0
0.1718241684296219;0.0012183912664208707;2.0541331217771297E-5;1.5308165843971018E-7;-6.822743970982485E-14;-4.8922885406043336E-9;-2.9218691341045885E-13;0;1;0;0;0
0.166547189624515;2.1676921995958796E-4;1.8778525047471536E-5;7.213667109589658E-7;-2.5679794577976004E-12;-8.59854294922742E-9;6.741381412787306E-13;0;1;0;0;0
0.31493800581883813;0.07097605525639114;3.0092450745182117E-4;9.195012361803082E-5;1.5467404524015724E-8;2.44032150609254E-5;1.6062615325747123E-9;0;0;1;0;0
0.322147217527351;0.07631519224701794;9.2082773397355E-5;3.404491141300611E-5;1.9278731289564525E-9;8.998914305765407E-6;-2.8551688058563893E-10;0;0;1;0;0
0.19703657856167817;7.921181691903233E-4;0.005089358062191138;2.3912482651835186E-5;-6.084806544670229E-9;-4.385499703357719E-7;-5.853667756690198E-9;0;0;0;1;0
0.19427323187779127;0.011921841429285533;5.9111902987342936E-5;8.467933572701267E-6;1.7751517291665984E-10;7.930551951711547E-7;6.643799573611624E-11;0;0;0;0;1
